"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL","Update People Search (Find people Table) - 2026-02-13T07:37:40.083Z"
,"Zozijn Op Pad","Zozijn Op Pad leert mensen met niet-aangeboren hersenletsel om te gaan met de gevolgen en weer grip te krijgen op hun leven.

Zozijn Op Pad is de sector van Zozijn die gespecialiseerd is in niet-aangeboren hersenletsel. Met onze liefdevolle en vakkundige begeleiding en ondersteuning nemen mensen met een beperking zoveel mogelijk deel aan de samenleving en ontwikkelen zij zich. Daarvoor zijn wij bekwaam en vindingrijk in het samen bedenken van oplossingen.

Gezien en geaccepteerd worden zoals je bent. Is dat niet een wens van ons allemaal? Wij doen ons uiterste best om de ander met aandacht te zien. En we leiden ál onze medewerkers daarin op.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Doetinchem, Gelderland","Netherlands","zozijn.nl","https://www.linkedin.com/company/zozijn-op-pad-voor-mensen-met-niet-aangeboren-hersenletsel",
,"PCSOH","De Protestants Christelijke Stichting Ouderenzorg Haarlemmermeer is een kleinschalige zorgorganisatie die wonen, zorg en welzijn biedt aan ongeveer 350 ouderen. Onze kernwaarden zijn geborgenheid, naastenliefde, verantwoordelijkheid en betrouwbaarheid. Er zijn twee zorgcentra: Westerkim in Nieuw-Vennep en Horizon in Hoofddorp. PCSOH kiest voor zorg op de menselijke maat. De intramurale afdelingen binnen Horizon en Westerkim zijn ingericht volgens de principes van kleinschalig wonen. Naast het eigen appartement voor de bewoners, is er een gezellige huiskamer waar de huiskamerbegeleider, samen met de bewoners en mantelzorgers, zorgt voor aandacht en sfeer. Stichting PCSOH levert daarnaast thuiszorg in de woningen rondom beide zorgcentra, alsmede diverse vormen van ontmoeting en dagbesteding in verschillende wijken van Hoofddorp en Nieuw-Vennep.","Hospitals and Health Care","201-500 employees","Non Profit","Hoofddorp, Noord-Holland","Netherlands","pcsoh.nl","https://www.linkedin.com/company/stichting-pcsoh",
,"De Bilthuysen","Bij De Bilthuysen draait alles om mensen.

Ben je graag onder de mensen? Ben je nieuwsgierig en geïnteresseerd in iemands levensverhaal? Ben je oplossingsgericht? En ben je van nature iemand die een ander aanmoedigt en stimuleert om iets zelf te doen? Ook al kost dat iets meer tijd dan wanneer je het zelf overneemt. Dan is werken in de zorg echt iets voor jou. 

We nodigen je van harte uit om onze vacatures te bekijken. Wie weet zijn we op zoek naar jou! En wil je eens een kijkje komen nemen in één van ‘onze Huysen’? Onze deuren staan voor je open.

[url]http://www.debilthuysen.nl/werken-bij2-2/vacatures[/url]","Hospitals and Health Care","501-1,000 employees","Non Profit","Bilthoven , Utrecht","Netherlands","debilthuysen.nl","https://www.linkedin.com/company/de-bilthuysen",
,"Paraat scholen","Paraat Scholen is het samenwerkingsbestuur voor 15 basisscholen en 1 school voor speciaal basisonderwijs in de gemeenten Montferland, Oude IJsselstreek, Aalten en Oost-Gelre. Deze scholen hebben ieder een eigen karakter en onderwijsvisie. Wij bieden leerlingen, ouders/ verzorgers en medewerkers een veilige en betrouwbare basis waar we elkaar op een open manier kunnen ontmoeten om kennis en ervaringen te delen. Om nu en in de toekomst het beste uit kinderen in onze regio te kunnen halen blijven we inzetten op de (persoonlijke) ontwikkeling van onze medewerkers en zijn we alert op kansen en mogelijkheden om ons onderwijs te verbeteren.

We zoeken vanuit gezamenlijke verantwoordelijkheid een passende, inspirerende en ontdekkende onderwijsplek voor ieder kind. Hierbij realiseren we op alle scholen van Paraat een klimaat waarin kinderen elkaar leren kennen, begrijpen en waarderen op basis van respect en vertrouwen.

Dit vraagt om continue professionalisering van onze medewerkers, als individu, als team en als organisatie. Om dit te borgen moeten zowel leerlingen als medewerkers zich gezien en gehoord voelen. Door voortdurend zichtbaar te zijn, te luisteren naar behoeften en hiernaar te handelen biedt Paraat Scholen hun een veilige basis van waaruit zij blijven ontwikkelen en samen gaan ontdekken. Binnen en buiten de school.

Werken bij een van de Paraat scholen?
Ontwikkeling speelt binnen Paraat Scholen een belangrijke rol. Medewerkers leren van en met elkaar op individueel niveau, schoolniveau en bestuursniveau. Een kernwoord daarbij is eigenaarschap. Medewerkers zijn medeverantwoordelijk voor de schoolontwikkeling, het bereiken van de onderwijskundige doelstellingen en de eigen professionele ontwikkeling. Hierdoor profiteren medewerkers en leerlingen optimaal van de nieuwste ontwikkelingen en inzichten. Bekijk onze website voor de openstaande vacatures.","Education","201-500 employees","Educational","Ulft, Gelderland","Netherlands","paraatscholen.nl","https://www.linkedin.com/company/paraatscholen",
,"De Koperhorst","Stichting de Koperhorst is een zelfstandig woon-zorgcentrum midden in de wijk Schothorst in Amersfoort. Wij bieden diverse vormen van wonen en zorg waarbij leefplezier voorop staat! Naast de zorg die wij bieden, zijn wij ook een wijkontmoetingscentrum waar alle ouderen van harte welkom zijn. 

We werken onder het motto: ‘Ik doe ertoe en ik hoor erbij.’ Of je nu bij ons woont, werkt, voor een bezoek langskomt of vrijwilligerswerk verricht; je doet ertoe en je hoort erbij. 

Op de hoogte blijven van nieuwe vacatures? Klik hierboven op ‘vacatures’ en dan op de button ‘vacaturemelding aanmaken’ Je bent dan als eerste op de hoogte wanneer er een nieuwe functie vrijkomt.","Hospitals and Health Care","201-500 employees","Non Profit","Amersfoort, Utrecht","Netherlands","koperhorst.nl","https://www.linkedin.com/company/stichting-de-koperhorst",
,"Positief Ouder Worden","We delen kennis, versterken de netwerksamenwerking om gezond ouder worden te bevorderen en kwetsbaarheid bij thuiswonende ouderen te voorkomen (GGD Flevoland).","Hospitals and Health Care","201-500 employees","Non Profit","GGD Flevoland","Netherlands","positiefouderworden.nl","https://www.linkedin.com/company/positief-ouder-worden",
,"Malderburch Welzijn Wonen en Zorg","Malderburch is een zelfstandige zorgorganisatie gericht op ouderne- en gehandicaptenzorg in de gemeente Heumen. Onze hoofdlocatie is gevestigd in Malden en in Overasselt hebben wij een kleinschalige woonvoorziening. Malderburch profileert zich met 250 medewerkers en 150 vrijwilligers als een flexibele organisatie met persoonsgerichte zorg, waar zorgkwaliteit geborgd is en waar men zich thuis voelt. 

Malderburch profileert zich als een organisatie die flexibel is, maatwerk levert, waar kwaliteit van zorg gewaarborgd is en waar u zich thuis voelt.

De vragen van de cliënten en veranderingen in de samenleving vormen voortdurend het vertrekpunt om nieuwe ontwikkelingen door te voeren. Wij zijn er voor de mensen die bij ons wonen en voor de inwoners van de gemeente Heumen. 

Welzijn behoort in onze visie tot een van de meest essentiële levensbehoeften van een mens. Het is niet voor niets dat Malderburch voor de volgorde ‘welzijn, wonen en zorg’ heeft gekozen. Welzijn is in onze ogen je wel bevinden, ervaren dat je een zinvolle daginvulling hebt, dat je ertoe doet en er mag zijn.","Hospitals and Health Care","201-500 employees","Non Profit","Malden, Gelderland","Netherlands","malderburch.nl","https://www.linkedin.com/company/malderburch-welzijn-wonen-en-zorg",
,"OndernemersLab Nijmegen","Het OndernemersLab Nijmegen (OLN) is een fysieke plek waar laagdrempelig de verbinding wordt gelegd tussen ondernemende studenten, onderzoekers, werkzoekenden én bedrijven rondom ondernemersopgaven van de toekomst.

Het OLN ziet ondernemerschap als voertuig voor het verder brengen van #slimme, #schone en #sociale oplossingen in de regio Arnhem en Nijmegen: zowel ondernemer zoekt idee als idee zoekt ondernemer. Op deze pagina vind je meer informatie over wat we doen en hopen we je te inspireren om de handen ineen te slaan!","Higher Education","1,001-5,000 employees","Educational","Nijmegen, Gelderland","Netherlands","han.nl","https://www.linkedin.com/company/ondernemerslabnijmegen",
,"GRIPonMASH","GRIPonMASH is a public-private consortium consisting of 31 involved parties dedicated to bring about a transformational change in the detection and diagnosis of MASH patients. The four year project is funded by the Innovative Health Initiative Joint Undertaking (IHI) which is funded jointly by the European Union (represented by the European Commission) and the life science industries (represented by COCIR, EFPIA / Vaccines Europe, EuropaBio, MedTech Europe). The aim is to achieve better information, diagnosis and lifestyle advice on MASH.

Our goal is to increase the number of people diagnosed and aware of the lifestyle changes needed and decrease the number of people with MASH and liver cancer.

The project is coordinated by the UMC Utrecht in the Netherlands.","Hospitals and Health Care","501-1,000 employees","Non Profit","Utrecht","Netherlands","griponmash.eu","https://www.linkedin.com/company/griponmash",
,"Management in de Zorg (HAN)","Managementopleidingen (BA én AD) voor professionals in zorg en welzijn met sterke focus op persoonlijk leiderschap en innovatie. Maatwerktrajecten mogelijk.","Higher Education","1,001-5,000 employees","Educational","Nijmegen, Gelderland","Netherlands","han.nl","https://www.linkedin.com/company/hanmiz",
,"MC Slotervaart","MC Slotervaart is een eigenzinnig en dynamisch ziekenhuis in Amsterdam Nieuw West. Wij geloven dat de beste zorg toegankelijk moet zijn voor iedereen, ongeacht afkomst, religie, leeftijd of sekse. Wij zijn er daarom voor patiënten uit alle lagen van de samenleving. Wij bieden hen toegang tot de beste zorg, of wij deze nu zelf leveren of dat deze wordt geleverd door een van onze zorgpartners.

Naast de fundamentele kernzorg heeft MC Slotervaart een vijftal speerpunten; specialismen waarin wij ons onderscheiden op het gebied van excellente kwaliteit, kennisontwikkeling en snelheid. Deze speerpunten zijn: Bariatrie, Geriatrie, Neurochirurgie, Transgender chirurgie en ons Slaap-Waak Centrum.

Onze zorgprofessionals werken in een omgeving waar samenwerking, blijvend leren & opleiden, klantbeleving, efficiëntie & snelheid, innovatie en pro-activiteit & ondernemerschap centraal staan. Allemaal met als doel: het leveren van de beste zorg voor onze patiënten.  In de kernzorg en speerpuntspecialismen die wij leveren, investeren  wij in het opleiden van onze medewerkers.  Hierdoor blijven onze zorgprofessionals werken in een omgeving waar eigen kennisontwikkeling geborgd is.

Onze ambitie om onze klanten toegang te geven tot de beste zorg maakt dat onze medewerkers actief zijn in een omgeving waar excellente zorgkwaliteit voorop staat. De expertise van zorgpartners en MC Slotervaart creëert een lerende omgeving, die de kans biedt om continu te verbeteren en te groeien.","Hospitals and Health Care","1,001-5,000 employees","Privately Held","Amsterdam, Noord-Holland","Netherlands","mcslotervaart.com","https://www.linkedin.com/company/mcslotervaart",
,"Aurora Basisonderwijs/Stichting Proo","Aurora basisonderwijs (stichting Proo) heeft 23 basisscholen. Wij werken samen met 3 locaties voor voortgezet onderwijs aan zo goed mogelijk onderwijs voor onze leerlingen. Het algemeen toegankelijke karakter verbindt onze scholen met elkaar. De kernbegrippen vrijheid, relatie en diversiteit zijn het kompas voor onze wijze van (samen)werken. Hier klopt het!","Primary and Secondary Education","201-500 employees","Educational","Nunspeet, Gelderland","Netherlands","auroraonderwijsgroep.nl","https://www.linkedin.com/company/stichting-proo",
,"Hervormde Stichting Sonneburgh","Sonneburgh is een stichting die in oorsprong uitgaat van de Nederlandse Hervormde Kerk. De Stichting beheert een verpleeghuis, drie verzorgingshuizen en twee servicewoningen-complexen. De zes voorzieningen zijn gesitueerd op drie locaties in Rotterdam, te weten: Rotterdam-Charlois, IJsselmonde en Pernis.

Op de drie locaties biedt Sonneburgh een breed scala aan diensten aan op het gebied van wonen, welzijn en/of behandeling. Omdat niet iedere cliënt dezelfde zorgbehoefte heeft, heeft Sonneburgh een groot aantal servicediensten en zorgarrangementen samengesteld. Afhankelijk van de persoonlijke zorgbehoefte en/of indicatiestelling kan een servicedienst of zorgarrangement aan de cliënt worden aangeboden.

Door het grote aantal zorgarrangementen dat Sonneburgh kan aanbieden, is het vaak mogelijk de cliënt bij lichamelijke of geestelijke achteruitgang een ander zorgarrangement aan te bieden waardoor overplaatsing naar een andere instelling kan worden voorkomen. Het grote aantal zorgarrangementen en servicediensten maakt het ook mogelijk dat partners met verschillende zorgbehoeften binnen één instelling kunnen verblijven.","Hospitals and Health Care","201-500 employees","Public Company","Rotterdam, Zuid-Holland","Netherlands","sonneburgh.nl","https://www.linkedin.com/company/sonneburgh",
,"Stichting Speciaal Onderwijs Leiden","Stichting Speciaal Onderwijs Leiden (SSOL) is een stichting met twee scholen voor (V)SO en verzorgt gespecialiseerd onderwijs, diagnostiek, advies, consultatie, begeleiding en scholing en ontwikkelt expertise voor leerlingen van 3 tot 20 jaar in de doelgroepen:

•	Cluster 3: zeer moeilijk lerende leerlingen en leerlingen met een meervoudige beperking
        (De Korte Vlietschool) of leerlingen met een lichamelijke of meervoudige beperking of een langdurige                                    ziekte (De Thermiek).

SSOL stelt zich ten doel om haar leerlingen voor te bereiden op een plek in de maatschappij waarin zij zo zelfstandig mogelijk kunnen functioneren. Voor onze leerlingen geldt dat wij hen uitdagen te presteren overeenkomstig hun mogelijkheden. 
 
SSOL werkt intensief samen met ouders en instellingen en deelt haar expertise.

Ons motto is: “uitgaan van mogelijkheden”.","Primary and Secondary Education","501-1,000 employees","Educational","Leiderdorp, Zuid-Holland","Netherlands","resonansonderwijs.nl","https://www.linkedin.com/company/stichting-speciaal-onderwijs-leiden",
,"Amstelwijs","Amstelwijs, Primair Onderwijs met een Plus.

Wij zijn een stichting voor openbaar primair onderwijs in Amstelveen en Ouderkerk aan de Amstel en bestaan uit 7 reguliere basisscholen, 2 Montessori scholen, 1 school voor speciaal basisonderwijs, 1 school voor nieuwkomers en een bestuurskantoor. Elke school heeft zijn eigen identiteit en daardoor is Amstelwijs een veelzijdige organisatie met verschillende schooltypes. Dat maakt het ook interessant om voor een van de scholen te werken. 
Elke school heeft ruimte voor eigen keuzes op onderwijskundig gebied en op die manier kan het zijn eigen kracht (het Pluspunt) benadrukken. De scholen hebben daarnaast een prettige omvang, zijn wisselend qua grootte en dat betekent in totaliteit dat de continuïteit van de scholen niet in gevaar komt. 
Kortom een betrouwbare en fijne werkgever om voor te werken. Daarnaast is er een speciaal coachingstraject voor startende leerkrachten die gedurende 3 jaar na afstuderen worden begeleid. En eenmaal basisbekwaam is het mogelijk om door te groeien en LB leerkracht te worden. Daarvoor volg je een studie die je specialist maakt op een bepaald taakgebied binnen de school. Uiteindelijk kan je nog verder doorgroeien en een studie volgen tot excellente leerkracht. 

Interesse om te werken op één van onze scholen?

Je kan op verschillende manieren werkzaam zijn:
•	Als leerkracht, dan bespreken we graag de werktijdfactor en overige wensen die er zijn;
•	Als zij-instromer, we gaan graag in gesprek en kunnen je laten kennismaken met het vakgebied;
•	Als Leerkracht In Opleiding (LIO stage);
•	Als (adjunct) directeur;
•	Als stagiair Onderwijsassistent.

Ga naar onze speciale vacature pagina: https://amstelwijs.inhroffice.com/nl/job/285530 solliciteer en wordt er gekeken waar de beste werkplek voor jou.

Maar als je één van onze scholen kent, mag je natuurlijk ook direct zelf daar contact mee opnemen.
 
Nog vragen? Bel gerust met de afdeling HRM: 020-4262465","Education Administration Programs","201-500 employees","Educational","Amstelveen, Noord-Holland","Netherlands","amstelwijs.nl","https://www.linkedin.com/company/amstelwijs",
